Time,AreaNormed,Counts Bmal1,Counts Cry1
29,0.5987989576748588,10,5
29,1.1459491336969923,18,7
29,0.8184412758080937,28,11
29,0.6606782552751854,11,9
29,0.6720617109658116,8,9
29,0.9251392816467701,38,28
29,1.0785094558170136,75,32
29,0.44526824759102956,9,4
29,1.0078736538392823,20,20
29,1.558074012219545,15,49
29,0.6926540904266749,24,26
29,0.5029152347422772,15,4
29,0.3733189699566875,5,7
29,1.0283200915605222,15,16
29,1.6358755536127858,41,22
29,0.5167797000065013,7,7
29,1.0251093732888072,20,14
33,1.243861446810339,22,8
33,0.9569545808846738,42,5
33,0.7839990252569684,26,5
33,0.9862742763750173,34,20
33,1.1188039701270376,16,19
33,0.7743668704418233,22,0
33,1.184317217043987,19,16
33,0.29772114883176015,6,0
33,1.1317781907795588,9,1
33,0.9986793242430072,23,9
33,0.8495414605218427,15,6
33,0.8045768105438695,30,4
33,0.8145008488382615,17,17
33,1.2234441974370238,18,15
33,1.0338512834922495,39,6
33,0.9868580433335109,22,2
33,1.1125138811492685,6,14
33,0.4081990457266829,13,16
33,0.7092768545697816,17,6
33,0.7174495919886926,10,5
33,0.8587211959441553,24,11
33,0.7854584426532025,15,7
33,0.8139170818797679,16,7
33,0.4081990457266829,12,4
33,0.6872542460606087,21,4
33,0.41345294835312574,10,9
33,0.7121956893622498,12,2
33,0.4484789658627446,19,17
33,0.5220336026329442,17,7
33,1.1688473926439054,19,3
33,0.6079932872711338,8,1
33,0.48233744945537615,14,24
33,1.2002394608369014,16,10
33,0.8512927613973237,24,28
33,0.8234032949552896,24,8
33,0.9019199508726852,31,11
33,0.5662539497388379,20,18
33,0.8431054298044502,14,10
33,0.7028700122003138,22,9
33,1.389379955388843,15,1
33,0.5618756975501356,21,11
33,0.5948585307050267,39,17
33,1.0080195955789055,21,16
33,0.5531191931727308,11,1
33,0.6319277325693733,14,16
33,0.9042550187066598,27,11
33,1.4338775918000213,15,24
33,0.9346109005483294,26,12
33,0.9541670936578667,36,16
33,1.6310448820312509,42,12
33,0.48861294425918284,21,14
33,1.3388695193051803,39,11
33,1.0957305810925762,11,8
33,1.2844332504256477,11,10
33,1.0137113234242188,26,5
33,0.8524457011403486,21,6
33,1.8470532508478628,7,8
33,0.8654491101407946,25,8
33,0.8127495479627805,19,3
33,0.822819527996796,14,5
33,2.000423425018106,26,22
33,1.4276020969962147,19,5
33,0.8537591767969593,45,16
33,0.7104443884867688,8,2
33,0.5302063400518552,3,0
33,1.2340979444295328,25,12
33,1.0469860400583566,42,5
33,0.7939230635513604,22,10
33,0.44804114064387435,14,5
33,1.8644203178630487,39,6
33,0.3255960210998318,18,4
33,0.6552930050830815,17,7
33,0.9908130644773053,42,22
33,0.7882313357060474,28,14
33,1.0614342722810743,31,38
33,1.560131790748235,32,11
33,0.7748192898346559,20,2
33,0.7823936661211109,15,9
33,1.2828278912897901,19,10
33,1.136740209926755,25,6
33,0.9206150877184442,34,15
33,0.6971636901810384,11,3
33,1.238461602444273,29,5
33,0.9565021614918412,17,7
33,0.7443174662533627,11,4
33,0.955334627574854,35,15
33,1.527148957593344,41,16
33,1.0109530245453362,29,6
33,0.5385250192103898,20,3
33,1.4124241560753799,51,5
33,0.6450624891354804,31,10
33,1.0993791245831614,16,4
33,1.1682636256854118,15,13
33,0.97912313113347,11,9
33,0.6468137900109613,13,19
33,0.6059501029164059,41,6
33,0.9166600665746498,10,4
33,0.7234332033132526,22,20
33,0.9730081722432491,19,12
33,0.7435731633812833,30,12
33,0.874920729042354,9,2
33,0.9709649878885214,24,12
33,1.0164842164770636,19,32
33,0.7197846598226673,19,4
33,1.286330493040752,28,12
33,0.6392248195505439,8,1
33,1.1287134142474673,14,12
33,0.9554805693144773,24,17
33,1.2463570505578996,20,9
33,0.5745726288973725,3,2
33,0.9800133757451729,19,10
33,0.7559782112492733,31,8
33,0.9766421215598721,23,2
33,0.6452084308751038,14,1
33,1.103042262247709,40,14
33,1.1433221823837707,32,11
33,0.5944207054861564,24,2
33,0.5240767869876719,26,4
33,0.6862180597092825,10,6
33,1.2348130589536876,36,9
33,0.7175955337283161,19,16
33,1.1657826161118139,15,6
33,0.843397313283697,26,6
33,0.8149386740571317,18,2
33,0.4496464997797319,12,5
33,1.5939902743408665,16,6
33,0.7443028720794004,33,7
33,1.5862407679668633,8,30
33,1.735553761775576,30,17
33,1.4369569625060754,17,3
33,1.1201174457836482,35,18
33,1.3544852854448854,24,5
33,0.8785692725329393,13,3
33,1.1273999385908564,52,7
33,1.2472327009956399,41,10
33,0.6285710725580348,38,21
33,0.5839129002332708,9,7
33,1.1738240059650638,48,32
33,1.518684336695186,27,16
33,0.8654345159668323,29,8
33,1.040418661775303,15,13
33,0.8479215072120229,42,14
33,2.090192189060467,39,20
33,1.1386520467158217,57,24
33,1.1009990778929812,35,16
33,2.0849236922600616,31,10
33,0.32107182717150606,5,1
33,1.8039858434849938,44,17
33,1.1973060318704707,34,20
33,0.8895149030046952,23,9
33,1.4351910674566322,32,4
33,0.7736517559176685,5,4
33,0.8690976536313799,15,10
33,1.0377917104620817,20,10
33,1.2160011687162298,18,6
33,1.2240279643955174,8,7
33,1.1152867742021133,30,14
33,1.3161172020978904,25,6
33,0.9910903537825898,30,11
33,1.06159480819466,28,16
33,1.6195300787749636,47,18
33,0.9652586658692459,45,21
33,1.0920966317759533,50,21
33,1.056764136613125,57,8
33,1.1253713484100911,18,6
33,0.5036449434403942,15,6
33,0.9427836379672405,12,5
33,0.4537328684891874,9,9
33,1.87303088050083,97,49
33,1.1084421066137753,19,10
33,0.9582534623673222,14,4
33,0.9343336112430449,15,6
33,0.8734613116461198,34,26
33,1.5849272923102526,35,11
33,0.9903606450844727,19,1
33,0.6145606655541873,10,3
33,1.0761889821570012,44,15
33,0.8146467905778849,21,8
33,1.0713583105754663,31,30
33,1.4554769692642864,36,17
33,1.357418714411316,58,13
33,1.4324327685777496,41,8
33,0.6946972747814028,27,5
33,0.6795047396866055,8,8
33,1.037937652201705,13,5
33,0.9451187058012152,28,9
33,1.6367366098765639,33,12
33,0.679650681426229,28,19
33,1.4505295442910526,42,11
33,1.4622048834609256,58,12
33,0.5256821461235295,7,3
33,0.9391350944766552,43,9
33,0.9607344719409202,14,16
33,1.5720844192233925,45,10
33,0.5633497091203321,5,2
33,1.148853374315498,41,1
33,0.902941543050049,20,13
33,1.1373239768852486,50,14
33,0.745908231215258,13,7
33,0.47124587724399686,10,4
33,0.8931780406692429,19,17
33,1.1968682066516005,21,5
33,1.1317781907795588,44,15
33,0.8164126856273282,18,5
33,0.6776074970715013,35,12
33,0.8419378958874629,12,12
33,1.0716501940547132,30,8
33,0.48102397379876544,31,3
33,0.6266738299429304,9,8
33,0.7300005815963061,15,6
33,0.6782058582039572,25,10
33,0.8597573822954815,28,4
33,1.1557272302517607,35,6
33,1.3438315384523762,35,14
33,2.261396443812691,34,14
33,1.167971742206165,26,15
33,1.2450289807273265,15,7
33,1.9659957686409433,44,26
33,1.1333835499154163,17,8
33,1.3342139778111934,27,29
33,1.1940953135987558,29,12
33,1.1443291803871722,30,12
33,1.1551288691193047,34,8
33,1.182857799647753,21,15
33,1.4595633379737418,14,6
33,0.8616546249105859,17,2
33,1.1879803547085348,29,26
33,0.8450026724195546,25,7
33,0.37521621257179183,18,6
33,0.813625198400521,25,11
33,1.3323021410221267,39,31
33,1.412132272596133,32,34
33,0.9149087656991689,27,14
33,2.083332927298166,8,9
33,0.9398793973487346,22,5
33,1.8137639400397625,26,17
33,1.2196351180328528,26,33
33,1.3035516183163145,55,10
33,1.2683796590670724,37,5
33,1.504090162732845,22,7
33,1.601418708887698,27,13
33,1.1608351911385801,4,25
33,1.3123081226937192,27,10
33,1.312891889652213,29,3
33,1.203435584934654,30,24
33,1.2638554651387466,11,20
33,0.5328332913650766,18,15
33,1.256850261636823,34,9
33,1.359009479373211,23,17
33,1.9991245435354579,26,14
33,1.3365344514712056,22,26
33,1.1117841724511515,31,8
33,0.8537591767969593,51,19
33,1.5401377724198275,40,12
33,1.7352618782963292,35,24
33,1.0288892643450536,28,20
33,0.5995432605469382,20,4
33,1.0411483704734201,28,7
33,1.0874119019340416,19,43
33,0.6428733630411292,17,9
33,0.7807883069852534,15,10
33,0.6333871499656074,1,6
33,1.5557535385595327,47,15
33,0.4537328684891874,4,7
33,0.845878322857295,3,1
33,1.1475544928328496,12,31
33,0.7708642686908613,47,8
33,0.9346254947222918,29,16
33,0.8026795679287652,10,15
33,1.3591554211128345,49,24
33,1.1659285578514373,8,6
33,0.8966660482462424,22,23
33,0.928773230963393,17,1
33,0.8492349828686335,21,15
33,0.7520377842794412,29,12
33,1.2928978713238055,13,14
33,1.2335141774710392,25,14
33,1.0957451752665386,33,25
33,1.1704673459537254,12,2
33,1.0977883596212663,13,21
33,0.810414480128806,9,2
33,1.0064288306170104,52,14
33,0.8971038734651127,4,3
33,1.5843581195257213,26,6
33,0.7908582870192687,9,7
33,0.9541670936578667,11,5
33,1.084945486534406,22,15
33,0.8638291568309747,16,12
33,1.3623661393845496,43,13
33,0.9292256503562255,13,15
33,0.5998205498522227,18,7
33,1.1227298029229074,34,24
33,1.2964004730747674,17,10
33,1.1252108124965052,37,12
33,1.1697230430816459,36,20
33,0.7542269103737924,19,8
33,1.2409426120178708,18,21
33,0.5503463001198861,16,8
33,1.306776930761992,32,11
33,1.0132734982053484,34,4
33,1.4740115701964596,22,10
33,0.6434717241735851,15,11
33,0.8499646915667506,44,6
33,0.8982714073820999,31,2
33,0.46219748938734534,10,8
33,1.2966923565540143,22,21
33,1.920899771097309,35,22
33,1.6844595587334195,14,12
33,1.6262288046236781,15,5
33,1.056326311394255,16,13
33,1.5841975836121356,26,13
33,0.9417620457898767,16,16
33,0.9311082987973676,39,13
33,0.8552185941931935,3,5
33,0.9426376962276171,20,10
33,1.1932196631610152,22,12
33,1.067709767084881,9,9
33,1.1828723938217154,16,6
33,0.9335893083709655,14,3
33,1.0771959801604027,25,27
33,1.000722508597735,11,2
33,1.0420240209111606,39,6
33,0.9595669380239329,50,12
33,0.36923260124723195,11,5
33,1.271444435599164,37,12
33,1.0364928289794333,6,33
33,1.1828723938217154,91,17
33,0.5585336317127595,15,7
33,1.2775885828373097,53,23
33,1.0617407499342835,70,15
33,0.4943046721044959,10,2
33,0.7704264434719912,22,2
33,1.4521203092529478,64,5
33,1.4948812389626076,58,25
33,0.661262022233679,30,17
33,0.28896464445435543,7,2
33,0.9165141248350264,30,9
33,0.5842047837125176,31,8
33,0.7332258940419835,33,13
33,0.8512927613973237,20,12
33,1.1517722091079663,27,22
33,0.7027094762867281,24,10
33,0.5227779055050236,13,1
33,0.582468077010999,27,17
33,0.6167497916485385,35,6
33,2.101882122404302,68,31
33,1.0350188174092367,55,24
33,0.8686598284125097,50,5
33,0.7914420539777625,19,7
33,1.051962653379515,29,10
33,0.6325114995278669,37,5
33,0.619084859482513,15,20
33,0.530366875965441,9,2
33,1.3622201976449262,22,7
33,0.688845011022504,27,11
33,0.833473274989305,28,6
33,0.9784080166093153,31,7
33,0.534730533980181,16,7
33,0.8130414314420273,42,2
33,1.1387979884554449,25,24
33,0.7530739706307674,28,16
33,0.9397188614351488,29,3
33,1.0646595847267517,36,13
33,1.0907685619453802,29,15
33,1.0732555531905708,33,21
33,0.4604607826858267,3,0
33,0.6144147238145639,29,4
33,0.9937318992697736,37,9
33,0.5554542610067055,22,4
33,0.7139615844116931,6,9
33,0.8412227813633082,50,13
33,0.8487971576497633,23,6
33,0.8472063926878681,12,9
33,1.8431128238780305,63,24
33,0.25685746173720486,5,2
33,0.6643267987657707,11,4
33,1.070190776658479,37,12
33,1.0814282906094819,21,22
33,0.6132471898975765,20,39
33,0.764005006928561,40,14
33,0.8914121456197995,28,6
33,0.542173562700975,2,0
33,0.5798265315238152,18,36
33,1.1851928674817276,43,6
33,0.7553944442907797,26,21
33,1.602002475846192,57,15
33,0.9785393641749764,81,10
33,1.076174387983039,11,4
33,1.1938034301195088,53,20
33,1.2771361634444771,31,9
33,0.652359576116651,45,13
33,1.004225110348697,48,10
33,0.6342773945773102,11,9
33,0.6145606655541873,34,7
33,1.2781723497958033,33,11
33,0.9100926882915963,30,18
33,1.182128090949636,27,3
33,0.824570828872277,29,15
33,0.7428434546831663,15,6
33,0.7897053472762439,40,17
33,1.040287314209642,24,28
33,0.660532313535562,34,16
33,1.2043112353723946,54,8
33,0.5556002027463289,1,10
33,1.064499048813166,23,12
33,0.8447107889403077,33,21
33,1.4306814677022686,28,20
37,0.9938632468354347,37,9
37,0.5408746812183266,19,12
37,1.0026197512128394,54,9
37,0.7961267838196739,32,16
37,0.23934445298239543,0,10
37,0.885443128469202,41,17
37,0.5957341811427671,29,5
37,0.9872958685523812,24,13
37,1.0961684063114463,33,17
37,1.1866522848779617,22,4
37,0.5592487462369142,23,8
37,0.7657709019780043,27,17
37,1.4505149501170904,45,18
37,0.6277100162942567,36,7
37,0.8858663595141099,37,10
37,0.48452657554972733,20,16
37,1.2858926678218818,36,8
37,0.7599186382191054,23,12
37,0.5550164357878352,11,4
37,0.40600991963233174,7,0
37,0.8102831325631449,13,12
37,0.9464467756317881,29,6
37,0.6046512214337576,30,22
37,0.47387282855721824,12,3
37,0.875650437740471,45,8
37,0.5122555060781756,39,9
37,1.1078437454813193,19,5
37,0.8239870619137832,28,8
37,1.3329005021545828,54,23
37,1.932283226787935,51,12
37,1.6368971457901496,109,48
37,0.6265424823772694,34,7
37,1.036055003760563,29,6
37,1.8420912317006666,73,22
37,0.5075853704102264,10,8
37,0.873169428166873,37,12
37,0.6494407413241827,36,9
37,0.7243234479249553,35,12
37,0.9821879076655617,44,15
37,0.36689753341325737,9,5
37,0.7837217359516839,25,4
37,1.0681475923037513,13,22
37,0.6961420980036745,16,14
37,0.8092469462118187,36,20
37,1.0161923329978166,32,8
37,1.1450588890852893,31,4
37,0.481476393191598,26,6
37,0.9100926882915963,57,20
37,1.274231922825971,31,9
37,1.3498297439508986,31,16
37,0.7262206905400597,23,5
37,0.3473413403037202,19,3
37,0.7667778999814059,23,19
37,0.8108523053476762,35,3
37,0.29626173143552603,15,12
37,0.8747747873027306,24,6
37,0.3200502349941422,18,17
37,0.8969725258994515,25,12
37,0.5837669584936473,17,5
37,1.0466941565791097,29,10
37,0.6047825689994187,19,2
37,1.3130524255657987,38,19
37,0.7483892407888559,10,1
37,0.7326421270834899,27,13
37,0.9639597843865976,18,11
37,0.6339855110980634,20,2
37,1.8209296794552718,52,24
37,0.4363658014740014,17,8
37,1.3912771980039476,42,2
37,1.3196198038488522,35,16
37,0.5195671872333085,21,17
37,1.0732555531905708,32,7
37,1.3374101019089462,58,14
37,0.8711262438121453,35,10
37,1.372436119418565,35,23
37,0.808663179253325,31,5
37,1.608000681344714,63,5
37,0.38003228997936445,16,7
37,0.9573778119295817,45,6
37,0.5239308452480486,22,10
37,1.0487373409338374,38,10
37,1.255828669459459,27,13
37,0.9579615788880753,32,11
37,0.914616882219922,39,12
37,1.4915391731252314,51,25
37,0.4670135667949179,12,2
37,0.8241330036534067,28,11
37,0.7032932432452217,33,7
37,0.7513080755813242,41,9
37,0.7557009219439889,24,3
37,0.6713320022676945,13,4
37,0.9410323370917596,14,1
37,0.6465219065317145,17,2
37,1.129895542338417,32,16
37,0.6412680039052716,35,17
37,1.064075817768258,51,19
37,1.4376866712041925,25,9
37,0.9191410761482478,41,20
37,0.9378362129940069,22,3
37,1.086696787409887,16,2
37,1.317124200101292,36,10
37,1.1386374525418592,27,24
37,1.0497589331112014,35,14
37,1.1802308483345316,18,11
37,0.27013816004293534,3,0
37,0.7326421270834899,34,11
37,0.6520676926374042,23,1
37,1.4084837291055476,52,23
37,0.6835911083960611,32,1
37,0.9525617345220091,43,7
37,1.0013062755562288,8,4
37,0.8572617785479212,44,22
37,0.7046067189018324,9,1
37,0.4465817232476402,24,1
37,1.4357748344151258,38,6
37,1.3134756566107066,41,21
37,0.5249670315993747,36,4
37,1.18957111967043,30,9
37,0.41447454053048965,15,4
37,0.43519826755701413,28,10
37,0.8172737418911064,32,12
37,0.8775622745295377,13,0
37,0.27203540265803966,3,0
37,0.7926095878947498,34,3
37,0.9769340050391189,13,5
37,1.4928380546078797,43,6
37,0.887194429344683,29,14
37,0.9378216188200446,16,3
37,1.5383718773703843,48,5
37,0.9947534914471374,26,16
37,0.5020395843045368,22,10
37,1.2980204263845874,26,9
37,1.0239272451978576,52,5
37,1.5748719064501995,25,11
37,1.2629944088749685,25,1
37,0.49955857473093873,29,12
37,0.6905963118979849,17,5
37,0.4042586187568508,24,8
37,2.2790262059591995,67,8
37,0.9264381631294184,23,6
37,0.8423903152802955,25,16
37,1.2329304105125456,48,26
37,1.1984881599614203,23,2
37,1.2996257855204447,77,16
37,1.2751075732637116,40,8
37,0.781372073943747,75,14
37,0.7088390293509114,31,1
37,0.8615086831709625,23,2
37,0.9122818143859475,30,15
37,0.8271977801854984,24,1
37,1.1392212195003528,27,42
37,1.2835721941618696,45,9
37,0.8172737418911064,21,10
37,1.1383601632365747,36,13
37,0.8877781963031766,30,2
37,0.5376493687726492,12,12
37,0.5516597757764968,34,8
37,1.1120760559303982,33,18
37,0.8571158368082977,34,10
37,0.4178312005418281,17,4
37,0.8524602953143109,28,13
37,0.6765859048941373,30,12
37,0.42075003533429634,29,13
37,0.35129636144751464,4,12
37,1.1622946085348143,12,8
37,1.0410024287337967,55,26
37,0.7993229079174267,28,25
37,2.0774806635392675,57,21
37,0.7853125009135792,14,7
37,0.5805562402219323,37,8
37,0.5034990017007709,14,6
37,0.35770320381698245,17,6
37,1.1974665677840566,46,8
37,0.6652024492035112,31,15
37,0.3498223498773182,7,4
37,0.5217417191536974,25,5
37,0.49226148774976813,54,2
37,0.6082851707503806,6,1
37,1.3836736333695676,32,10
37,0.8825096995027715,43,9
37,0.6650565074638878,37,16
37,1.514875257291015,36,8
37,0.43928463626646963,9,1
37,0.3215096523903763,7,4
37,0.8251545958307706,12,6
37,0.7977175487815692,73,9
37,0.9114207581221693,26,3
37,1.0037872851298266,38,19
37,0.9355011451600322,28,3
37,0.9846689172391597,38,4
37,1.1980357405685877,36,5
37,1.2383156607046495,38,8
37,1.1033195515529937,58,22
37,1.0696216038739477,32,7
37,0.6323655577882435,6,4
37,1.034303702885082,37,11
37,0.5115257973800585,4,8
37,1.6297460005486024,48,12
37,0.5718143300184899,12,1
37,0.9729935780692868,34,2
37,1.4068929641436525,43,24
37,0.673535722536008,36,8
37,0.8072037618570909,42,18
37,1.3053029191917955,52,13
37,0.8209222853816917,26,12
37,1.0312389263529904,15,8
37,1.9483368181465104,65,17
37,0.5766158132521002,6,5
37,0.7337950668265147,23,17
37,1.3522961593505343,54,35
37,1.7853053008131972,59,16
37,1.8877709962027946,51,20
37,0.6558621778676128,18,7
37,0.9173897752727669,61,13
37,1.0618720974999445,24,8
37,0.5153202826102672,18,21
37,1.1869587625311708,24,4
37,1.0922279793416143,25,11
37,0.6117877725013424,29,9
37,0.394042696983212,11,2
37,0.7851665591739557,17,10
37,0.504958419097005,11,3
37,0.8520078759214783,8,9
37,0.8095388296910655,35,21
37,0.6196686264410067,15,6
37,0.9473224260695287,31,12
37,0.5255507985578683,13,1
37,1.025532604333715,39,6
37,1.2024285869312525,31,15
37,1.296984240033261,29,8
37,0.6957042727848043,16,6
37,0.6406988311207403,32,9
37,0.8444334996350232,23,17
37,0.33435252547723654,11,3
37,0.33070398198665124,2,1
37,0.5208660687159569,1,5
37,0.7046067189018324,27,10
37,0.4042586187568508,3,0
37,0.6064025223092385,48,10
37,0.34880075769995433,9,6
37,0.6968718067017916,29,7
37,1.0955846393529527,29,16
37,0.900460533476451,40,10
37,0.6358827537131677,20,7
37,1.0224678278016235,34,5
37,0.8355164593440328,37,9
37,1.063769340115049,56,6
37,0.492553371229015,17,11
37,1.093541454998225,35,7
37,1.154545102160811,45,21
37,1.1163083663794773,39,9
37,1.0307865069601578,41,9
37,1.7378742354355883,38,21
37,1.410249624154991,39,18
37,1.37564683769028,44,29
37,1.349377324558066,30,6
37,0.622587461233475,49,6
37,1.297713948731378,35,8
37,1.114119240285126,33,6
37,0.8623697394347406,12,3
37,1.2142352736667865,56,26
37,0.6735211283620457,52,4
37,0.9737232867674038,28,4
37,1.431849001619256,30,9
37,0.9603112408960123,20,6
37,0.480148323361025,28,10
37,1.2432776798518455,34,7
37,0.5312425264031815,8,5
37,1.215402807583774,35,4
37,0.7676535504191463,23,1
37,0.9083559815900777,38,6
37,0.7688210843361336,39,5
37,0.5556147969202913,6,3
37,0.7534972016756754,43,17
37,1.2896871530520906,19,3
37,0.8721624301634715,33,8
37,0.9627776562956479,19,2
37,1.2657673019278133,32,6
37,0.7552485025511563,14,3
37,0.6058041611767826,6,2
37,0.812895489702404,32,22
37,0.7375895520567235,22,8
37,1.2589080401655128,29,14
37,0.6471202676641704,26,8
37,1.0058450636585168,30,2
37,0.37010825168497247,8,0
37,0.5675674253954487,7,6
37,0.5732591532407617,28,20
37,0.9633614232541415,22,20
37,1.1163229605534395,31,15
37,0.5391087861688834,73,5
37,1.6142761761485207,9,9
37,0.8050292299367021,36,11
37,1.094563047175589,32,10
37,1.0089098401906085,36,24
37,1.2937881159355082,39,11
37,0.5662539497388379,23,3
37,0.8972644093786983,34,13
37,0.5613065247656043,7,4
37,1.1329457246965462,51,10
37,1.196590917346316,11,23
37,0.5235076142031406,23,7
37,1.0299254506963798,35,6
37,1.0164842164770636,14,5
37,0.9693450345787015,34,6
37,0.5896046280785838,21,13
37,1.2107326719158247,31,20
37,0.9068819700198812,40,8
37,1.001744100775099,16,6
37,1.2586161566862661,31,9
37,1.040418661775303,39,10
37,2.1136888091398363,97,31
37,0.8016725699253636,43,11
37,0.6243387621089559,28,4
37,0.6792128562073587,29,6
37,1.046402273099863,46,13
37,0.3804701151982347,10,0
37,0.4261498797003626,11,1
37,0.47722948856855674,18,8
37,1.2262170904898686,48,21
37,1.3175766194941245,50,10
37,0.4156566686214393,14,6
37,0.40717745354931906,2,4
37,0.7750965791399403,10,2
37,1.327354716048893,48,9
37,1.419443953751266,30,12
37,0.8304084984572134,23,5
37,1.0688773010018684,33,10
37,0.6224415194938515,11,8
37,0.9661343163069864,34,2
37,1.0699134873531946,24,6
37,1.6304757092467195,41,5
37,0.5036449434403942,17,8
37,0.5617297558105122,17,5
37,0.9830635581033021,33,12
37,1.7308690319336646,64,6
37,0.3289526811111703,12,5
37,1.0069980034015418,37,13
37,1.3968229841096371,10,5
37,1.5001497357630127,46,8
37,1.0631855731565554,28,5
37,1.3091119985959665,28,10
37,0.4117016474776448,21,3
37,1.064075817768258,34,5
37,1.3241294036032156,58,9
37,0.8702505933744048,57,11
37,1.6021484175858152,40,7
37,0.8727461971219652,47,12
37,1.2549676131956808,31,9
37,1.4848258531025544,56,5
37,1.287060201738869,46,6
37,0.8145008488382615,28,8
37,1.4570969225741062,39,16
37,1.2685256008066959,38,13
37,1.1492911995343682,31,5
37,1.2530557764066141,34,15
37,1.3108632994714475,44,6
37,1.444983758185363,44,5
37,0.8257383627892643,26,7
37,2.121555068905538,65,29
37,0.41826902576069835,8,0
37,1.6416986290237598,23,2
37,2.24312453801184,54,15
37,0.9944470137939283,33,5
37,1.2768588741391926,6,1
37,0.7197846598226673,8,3
37,0.833473274989305,19,2
37,0.9778096554768594,41,4
37,1.4916705206908925,73,24
37,0.9620625417714932,48,7
37,1.4989822018460255,22,2
37,1.0780862247721057,35,9
37,0.8851512449899552,30,3
37,0.6230252864523451,14,3
37,1.1112004054926579,50,2
37,0.7003744084527534,24,7
37,1.026422848945418,37,29
37,0.7321897076906573,36,9
37,0.7241629120113696,22,25
37,0.5326873496254533,3,6
37,0.7602105216983523,14,6
37,0.33420658373761314,18,19
37,0.8566780115894276,58,7
37,1.4023687702153267,89,16
37,0.83026255671759,25,6
37,1.3136361925242923,32,23
37,0.7733452782644594,22,0
37,1.3012311446563023,62,6
37,0.8212287630349008,34,11
37,0.43286319972303955,0,0
37,0.99751179032602,34,9
37,1.118351550734205,25,12
37,1.0144410321223358,16,10
37,1.299465249606859,64,18
37,1.5110807720608062,32,6
37,0.31231532279410135,15,5
37,0.9008983586953213,30,2
37,0.8670544692766521,28,1
37,0.7450471749514798,23,8
37,0.8251691900047329,32,5
37,1.5188302784348093,51,8
37,1.1465183064815234,19,6
37,0.8248627123515238,26,14
37,0.9897768781259791,29,5
37,1.141702229073951,45,9
37,1.4502230666378435,39,12
37,0.7600645799587289,19,4
37,0.9588372293258158,8,1
37,0.9144709404802986,51,12
37,1.0906372143797192,38,11
37,0.8137711401401444,11,2
37,0.9538752101786199,23,1
37,0.6583431874412108,14,5
37,1.1376158603644952,17,9
37,0.9859823928957704,51,9
37,1.0089098401906085,33,18
37,0.46059213025148776,13,0
37,2.2634250339934567,81,28
37,0.8835312916801353,20,10
37,0.6792128562073587,17,3
37,0.773929045222953,20,5
37,1.0061223529638013,8,0
37,2.005837863558135,70,28
37,0.83668399326102,40,10
37,1.4649631823398082,36,7
37,1.064499048813166,31,4
37,1.5315272097820463,45,10
37,1.2295591563272448,75,17
37,2.032968432954127,93,32
37,1.0547209522583973,13,4
37,0.8687911759781707,11,3
37,0.5566363890976551,37,1
37,0.9573778119295817,14,3
37,1.1630243172329313,2,4
37,1.080713176085327,61,6
37,1.3689481118415654,113,32
37,1.2243198478747643,39,7
37,0.8806124568876671,7,7
37,0.7803504817663831,11,5
37,1.4278939804754616,28,13
37,1.2049095965048506,43,10
37,0.7177414754679394,18,7
37,1.0118140808091143,33,15
37,0.7104443884867688,23,3
37,1.0412943122130436,45,31
37,0.7005203501923769,24,11
37,0.7532053181964286,5,4
37,1.5331325689179038,39,4
37,1.0080195955789055,5,7
37,0.9477456571144365,28,22
37,1.4547618547401315,46,13
37,0.6360141012788288,6,3
37,0.8838377693333445,7,4
37,1.118220203168544,38,5
41,0.5516597757764968,32,4
41,0.26269513132214134,10,0
41,0.8423903152802955,24,12
41,0.8957903978085019,14,7
41,0.5450923974934433,28,13
41,0.6768777883733842,59,9
41,0.7892675220573736,32,7
41,1.8563789280097986,92,14
41,1.8213529105001798,101,18
41,0.6866558849281528,33,9
41,0.6427274213015057,13,5
41,0.9384053857785382,44,1
41,0.45533822762504494,27,10
41,1.3314410847583487,18,9
41,1.007435828620412,33,14
41,0.8647048072687152,29,2
41,1.0630542255908941,20,8
41,0.42133380229279,31,4
41,0.8978335821632297,27,11
41,1.0493211078923312,32,13
41,1.3331777914598673,29,7
41,0.9133180007372736,27,9
41,0.8866106623861894,24,3
41,1.0211543521450126,45,13
41,0.7375895520567235,30,5
41,1.1252108124965052,12,5
41,0.6850505257922952,17,3
41,0.8647194014426776,32,3
41,0.594143416180872,34,6
41,1.1053773300816836,37,9
41,1.571208768785652,63,11
41,0.7412380955473088,33,5
41,0.775680346098434,29,3
41,0.8647048072687152,8,0
41,0.790566403540022,29,6
41,0.604198802040925,15,3
41,1.3471881984637148,33,5
41,0.47109993550437346,18,1
41,0.7082552623924177,7,11
41,0.7449012332118564,27,9
41,0.5487409409840286,26,2
41,0.6609701387544322,30,4
41,0.7829774330796045,15,7
41,0.5293452837880771,18,4
41,1.6236018533104568,45,14
41,0.9150547074387922,42,8
41,0.783123374819228,19,3
41,0.5312279322292192,27,4
41,1.1469561317003938,20,7
41,0.5318116991877128,20,6
41,0.9204545518048585,21,19
41,1.2053474217237208,38,9
41,1.0328296913148856,32,2
41,1.509913238143819,47,12
41,0.7374436103171,41,7
41,1.0180895756129211,27,10
41,0.522325486112191,15,6
41,1.0308011011341203,46,10
41,0.5761925822071923,35,8
41,1.4630659397247037,71,7
41,0.40221543440212304,16,1
41,0.5777833471690875,28,5
41,1.5340082193556444,47,4
